order_id,product,price,quantity,total,region,timestamp
ORD00475,Keyboard,90.05,1,90.05,North America,2024-09-25 20:00:33
ORD00619,Tablet,824.59,1,824.59,South America,2025-03-01 20:00:33
ORD00627,Monitor,914.47,3,2743.41,North America,2025-05-31 20:00:33
ORD00769,Smartphone,1246.08,1,1246.08,Africa,2024-11-30 20:00:33
ORD00843,Monitor,806.68,4,3226.72,South America,2025-06-10 20:00:33
ORD00866,Laptop,1477.39,2,2954.78,South America,2024-09-08 20:00:33
ORD00942,Tablet,1058.57,2,2117.14,North America,2024-11-11 20:00:33
ORD00996,Monitor,496.43,1,496.43,South America,2025-03-23 20:00:33
ORD00045,Monitor,54.24,4,216.96,Africa,2024-08-13 20:00:33
ORD00053,Mouse,138.94,3,416.82,Europe,2024-09-29 20:00:33
ORD00082,Headphones,995.89,2,1991.78,Asia,2024-09-15 20:00:33
ORD00104,Laptop,880.33,3,2640.99,Africa,2025-03-30 20:00:33
ORD00113,Headphones,929.81,1,929.81,Europe,2025-06-16 20:00:33
ORD00138,Tablet,390.39,4,1561.56,South America,2024-10-19 20:00:33
ORD00165,Tablet,1360.87,4,5443.48,Asia,2025-01-06 20:00:33
ORD00278,Headphones,1022.34,3,3067.02,Asia,2024-08-07 20:00:33
ORD00298,Keyboard,580.01,2,1160.02,North America,2024-12-19 20:00:33
ORD00315,Laptop,568.21,1,568.21,South America,2025-01-15 20:00:33
ORD00364,Smartphone,169.31,3,507.93,Asia,2024-09-18 20:00:33
ORD00445,Mouse,1038.27,3,3114.81,North America,2024-09-19 20:00:33
ORD00453,Tablet,1227.83,2,2455.66,North America,2025-03-02 20:00:33
ORD00506,Mouse,474.17,5,2370.85,South America,2025-01-29 20:00:33
ORD00549,Keyboard,710.58,3,2131.74,South America,2024-07-21 20:00:33
ORD00642,Keyboard,1003.06,4,4012.24,North America,2025-06-04 20:00:33
ORD00680,Keyboard,371.26,4,1485.04,Africa,2025-06-26 20:00:33
ORD00692,Tablet,303.72,5,1518.6,North America,2025-03-12 20:00:33
ORD00700,Monitor,617.32,4,2469.28,South America,2025-05-31 20:00:33
ORD00731,Tablet,1350.72,5,6753.6,Asia,2025-05-09 20:00:33
ORD00768,Tablet,1182.0,4,4728.0,South America,2025-05-18 20:00:33
ORD00863,Laptop,1342.27,5,6711.35,Europe,2025-04-06 20:00:33
ORD00889,Keyboard,1329.01,4,5316.04,Europe,2025-06-02 20:00:33
ORD00899,Tablet,973.5,5,4867.5,Africa,2025-02-07 20:00:33
ORD00928,Mouse,1248.94,1,1248.94,South America,2025-06-13 20:00:33
ORD00929,Tablet,976.09,3,2928.27,Africa,2024-12-13 20:00:33
ORD00934,Keyboard,784.66,5,3923.3,South America,2025-05-11 20:00:33
ORD00939,Mouse,712.02,1,712.02,South America,2024-12-08 20:00:33
ORD00969,Keyboard,956.8,1,956.8,South America,2024-10-09 20:00:33
ORD00042,Keyboard,338.76,2,677.52,South America,2024-09-18 20:00:33
ORD00081,Laptop,176.82,5,884.1,North America,2025-04-25 20:00:33
ORD00129,Keyboard,628.22,3,1884.66,Europe,2025-04-20 20:00:33
ORD00141,Headphones,963.66,5,4818.3,Asia,2025-05-24 20:00:33
ORD00159,Headphones,675.22,4,2700.88,South America,2024-08-19 20:00:33
ORD00192,Smartphone,753.87,2,1507.74,South America,2024-07-20 20:00:33
ORD00225,Tablet,847.9,2,1695.8,Asia,2025-04-16 20:00:33
ORD00259,Tablet,818.08,3,2454.24,Europe,2024-07-12 20:00:33
ORD00320,Mouse,293.74,4,1174.96,South America,2025-03-06 20:00:33
ORD00376,Tablet,841.97,4,3367.88,North America,2025-03-03 20:00:33
ORD00379,Mouse,639.14,4,2556.56,North America,2024-08-28 20:00:33
ORD00396,Headphones,1495.28,1,1495.28,North America,2024-08-05 20:00:33
ORD00398,Headphones,975.51,4,3902.04,Asia,2025-04-23 20:00:33
ORD00433,Smartphone,1286.49,3,3859.47,South America,2024-09-02 20:00:33
ORD00484,Headphones,1338.66,5,6693.3,North America,2024-11-08 20:00:33
ORD00536,Monitor,384.15,5,1920.75,Asia,2024-09-20 20:00:33
ORD00558,Monitor,241.02,3,723.06,North America,2025-04-24 20:00:33
ORD00559,Mouse,850.03,3,2550.09,South America,2024-12-06 20:00:33
ORD00568,Laptop,713.7,5,3568.5,Asia,2025-02-25 20:00:33
ORD00581,Smartphone,1096.21,5,5481.05,Europe,2025-05-27 20:00:33
ORD00704,Tablet,150.4,3,451.2,Europe,2025-03-27 20:00:33
ORD00743,Smartphone,878.39,2,1756.78,Europe,2025-01-13 20:00:33
ORD00750,Monitor,917.38,2,1834.76,Asia,2024-08-10 20:00:33
ORD00887,Monitor,316.04,5,1580.2,Europe,2025-04-24 20:00:33
ORD00962,Headphones,224.85,3,674.55,Asia,2024-12-10 20:00:33
ORD00963,Mouse,641.71,4,2566.84,North America,2024-10-29 20:00:33
ORD00981,Headphones,1449.43,4,5797.72,South America,2024-09-06 20:00:33
ORD00986,Tablet,1070.8,3,3212.4,Asia,2024-11-06 20:00:33
ORD00040,Smartphone,683.43,4,2733.72,Asia,2024-08-17 20:00:33
ORD00074,Tablet,1432.1,1,1432.1,Asia,2024-10-20 20:00:33
ORD00077,Smartphone,941.45,2,1882.9,Asia,2025-01-17 20:00:33
ORD00109,Laptop,95.03,2,190.06,South America,2025-02-26 20:00:33
ORD00181,Headphones,421.62,2,843.24,Asia,2024-12-28 20:00:33
ORD00214,Monitor,1468.35,2,2936.7,North America,2025-06-04 20:00:33
ORD00248,Keyboard,785.76,4,3143.04,Africa,2024-10-21 20:00:33
ORD00258,Smartphone,1085.6,4,4342.4,Europe,2025-04-28 20:00:33
ORD00260,Monitor,1263.19,3,3789.57,Asia,2025-01-16 20:00:33
ORD00273,Laptop,1162.83,1,1162.83,Europe,2025-05-09 20:00:33
ORD00286,Keyboard,830.06,2,1660.12,South America,2025-05-16 20:00:33
ORD00508,Monitor,827.27,4,3309.08,Africa,2025-04-07 20:00:33
ORD00528,Mouse,815.29,5,4076.45,Africa,2024-07-31 20:00:33
ORD00542,Tablet,664.51,5,3322.55,Asia,2025-04-20 20:00:33
ORD00546,Laptop,1104.87,3,3314.61,Asia,2024-12-07 20:00:33
ORD00613,Keyboard,512.75,3,1538.25,Asia,2024-07-16 20:00:33
ORD00699,Smartphone,450.68,5,2253.4,Europe,2024-08-02 20:00:33
ORD00707,Monitor,369.57,3,1108.71,Europe,2025-03-18 20:00:33
ORD00722,Keyboard,486.8,5,2434.0,Europe,2025-03-28 20:00:33
ORD00746,Monitor,616.52,4,2466.08,Africa,2025-04-10 20:00:33
ORD00773,Headphones,1106.26,3,3318.78,South America,2025-01-06 20:00:33
ORD00788,Headphones,429.91,4,1719.64,Asia,2024-08-18 20:00:33
ORD00804,Tablet,680.12,4,2720.48,Africa,2024-07-31 20:00:33
ORD00806,Smartphone,902.2,5,4511.0,South America,2025-03-17 20:00:33
ORD00812,Mouse,920.32,4,3681.28,South America,2025-01-23 20:00:33
ORD00824,Keyboard,170.31,2,340.62,Asia,2024-08-02 20:00:33
ORD00833,Keyboard,86.64,3,259.92,Africa,2024-11-14 20:00:33
ORD00842,Keyboard,764.6,5,3823.0,South America,2025-05-28 20:00:33
ORD00845,Laptop,603.5,4,2414.0,North America,2025-02-09 20:00:33
ORD00855,Smartphone,166.4,2,332.8,Africa,2024-09-18 20:00:33
ORD00915,Tablet,743.76,4,2975.04,South America,2024-08-16 20:00:33
ORD00946,Smartphone,839.18,1,839.18,Asia,2024-09-12 20:00:33
ORD00980,Keyboard,76.15,4,304.6,Asia,2025-04-30 20:00:33
ORD00066,Headphones,975.46,1,975.46,Europe,2024-10-06 20:00:33
ORD00156,Headphones,1348.65,2,2697.3,Asia,2024-11-01 20:00:33
ORD00232,Laptop,1118.64,5,5593.2,Africa,2025-05-26 20:00:33
ORD00236,Monitor,827.26,2,1654.52,South America,2025-06-07 20:00:33
ORD00282,Mouse,245.25,4,981.0,South America,2025-04-06 20:00:33
ORD00292,Monitor,963.08,4,3852.32,Africa,2024-12-24 20:00:33
ORD00308,Headphones,600.15,3,1800.45,Africa,2025-01-20 20:00:33
ORD00341,Tablet,1156.46,4,4625.84,South America,2024-07-08 20:00:33
ORD00371,Smartphone,947.06,5,4735.3,Asia,2025-04-03 20:00:33
ORD00378,Monitor,1186.5,1,1186.5,South America,2024-10-21 20:00:33
ORD00416,Laptop,596.65,5,2983.25,Africa,2024-08-04 20:00:33
ORD00459,Keyboard,265.7,2,531.4,Asia,2024-09-11 20:00:33
ORD00481,Monitor,277.22,1,277.22,Asia,2024-12-17 20:00:33
ORD00540,Mouse,531.83,1,531.83,South America,2024-12-07 20:00:33
ORD00557,Mouse,1101.07,3,3303.21,Africa,2024-09-26 20:00:33
ORD00569,Tablet,490.56,1,490.56,Asia,2024-07-08 20:00:33
ORD00594,Headphones,135.11,3,405.33,Asia,2024-08-05 20:00:33
ORD00601,Headphones,308.83,1,308.83,North America,2024-07-11 20:00:33
ORD00615,Monitor,146.81,1,146.81,Asia,2024-07-23 20:00:33
ORD00647,Monitor,1082.77,2,2165.54,Europe,2024-12-19 20:00:33
ORD00710,Monitor,319.03,4,1276.12,Europe,2025-02-28 20:00:33
ORD00775,Mouse,477.49,2,954.98,South America,2025-03-24 20:00:33
ORD00840,Keyboard,235.18,3,705.54,South America,2025-02-11 20:00:33
ORD00841,Laptop,571.16,1,571.16,Asia,2025-05-05 20:00:33
ORD00853,Keyboard,50.56,1,50.56,South America,2025-06-21 20:00:33
ORD00876,Tablet,434.02,5,2170.1,Europe,2024-09-21 20:00:33
ORD00893,Headphones,1183.58,2,2367.16,South America,2024-09-08 20:00:33
ORD00904,Headphones,497.8,3,1493.4,Africa,2025-02-27 20:00:33
ORD00961,Laptop,188.82,4,755.28,South America,2025-04-03 20:00:33
ORD00992,Tablet,1460.89,5,7304.45,Asia,2024-11-24 20:00:33
ORD00003,Smartphone,390.65,2,781.3,South America,2025-03-12 20:00:33
ORD00036,Headphones,1169.53,4,4678.12,North America,2024-11-29 20:00:33
ORD00037,Tablet,75.93,1,75.93,Asia,2024-08-21 20:00:33
ORD00050,Monitor,528.4,5,2642.0,Europe,2024-12-22 20:00:33
ORD00055,Smartphone,1124.45,5,5622.25,Africa,2024-12-12 20:00:33
ORD00122,Headphones,551.99,1,551.99,Asia,2025-01-11 20:00:33
ORD00176,Headphones,848.81,2,1697.62,South America,2024-11-30 20:00:33
ORD00179,Laptop,948.65,2,1897.3,Africa,2025-05-06 20:00:33
ORD00197,Laptop,608.81,3,1826.43,South America,2024-10-19 20:00:33
ORD00226,Smartphone,350.47,2,700.94,South America,2025-01-18 20:00:33
ORD00239,Headphones,1110.38,1,1110.38,South America,2025-02-26 20:00:33
ORD00307,Tablet,1046.55,5,5232.75,Asia,2025-04-02 20:00:33
ORD00334,Keyboard,1337.64,4,5350.56,Europe,2025-03-11 20:00:33
ORD00535,Keyboard,708.23,4,2832.92,South America,2025-03-11 20:00:33
ORD00561,Monitor,1084.08,3,3252.24,South America,2025-05-27 20:00:33
ORD00595,Smartphone,993.26,3,2979.78,South America,2024-11-04 20:00:33
ORD00605,Mouse,354.81,3,1064.43,Asia,2024-11-15 20:00:33
ORD00696,Laptop,1368.05,4,5472.2,Africa,2025-05-14 20:00:33
ORD00697,Smartphone,94.33,4,377.32,South America,2025-05-07 20:00:33
ORD00712,Smartphone,258.0,4,1032.0,South America,2024-11-28 20:00:33
ORD00752,Mouse,439.57,4,1758.28,North America,2025-01-20 20:00:33
ORD00777,Laptop,954.68,2,1909.36,South America,2024-08-13 20:00:33
ORD00785,Laptop,659.49,1,659.49,South America,2024-08-06 20:00:33
ORD00794,Mouse,1158.8,4,4635.2,Europe,2025-05-26 20:00:33
ORD00868,Smartphone,1354.3,4,5417.2,Africa,2025-01-24 20:00:33
ORD00894,Monitor,1457.13,5,7285.65,North America,2024-12-23 20:00:33
ORD00923,Keyboard,145.08,5,725.4,Asia,2024-10-11 20:00:33
ORD00038,Laptop,1111.35,3,3334.05,Europe,2025-04-28 20:00:33
ORD00049,Keyboard,1072.58,5,5362.9,South America,2024-09-05 20:00:33
ORD00060,Keyboard,1358.37,2,2716.74,Europe,2024-08-29 20:00:33
ORD00133,Laptop,899.77,3,2699.31,North America,2025-03-21 20:00:33
ORD00149,Monitor,938.32,3,2814.96,South America,2025-01-06 20:00:33
ORD00206,Tablet,565.61,5,2828.05,South America,2025-03-20 20:00:33
ORD00222,Keyboard,1275.04,2,2550.08,South America,2025-06-07 20:00:33
ORD00229,Laptop,1304.78,1,1304.78,Asia,2024-11-13 20:00:33
ORD00233,Smartphone,988.16,5,4940.8,Africa,2025-04-14 20:00:33
ORD00244,Tablet,1063.76,1,1063.76,Africa,2024-07-04 20:00:33
ORD00250,Keyboard,1094.96,1,1094.96,Asia,2024-12-08 20:00:33
ORD00277,Monitor,400.79,5,2003.95,Europe,2024-11-01 20:00:33
ORD00281,Headphones,644.85,3,1934.55,South America,2024-12-24 20:00:33
ORD00316,Monitor,568.03,1,568.03,Europe,2024-09-10 20:00:33
ORD00318,Headphones,1052.47,5,5262.35,South America,2024-09-11 20:00:33
ORD00365,Headphones,509.1,3,1527.3,Europe,2025-04-26 20:00:33
ORD00375,Smartphone,1152.05,4,4608.2,Africa,2025-05-10 20:00:33
ORD00392,Mouse,1131.69,5,5658.45,Asia,2024-07-14 20:00:33
ORD00401,Tablet,212.07,2,424.14,Asia,2025-02-08 20:00:33
ORD00423,Monitor,1054.35,5,5271.75,North America,2024-07-26 20:00:33
ORD00443,Tablet,241.51,3,724.53,South America,2024-12-28 20:00:33
ORD00503,Monitor,73.18,5,365.9,Asia,2025-06-01 20:00:33
ORD00512,Smartphone,451.07,2,902.14,North America,2025-06-11 20:00:33
ORD00573,Laptop,387.43,1,387.43,South America,2025-03-20 20:00:33
ORD00578,Monitor,1235.77,3,3707.31,North America,2025-02-18 20:00:33
ORD00599,Smartphone,163.79,5,818.95,Asia,2024-11-03 20:00:33
ORD00663,Keyboard,1066.1,1,1066.1,Asia,2025-03-27 20:00:33
ORD00754,Smartphone,362.53,2,725.06,Europe,2024-08-29 20:00:33
ORD00795,Smartphone,812.83,5,4064.15,Africa,2024-12-19 20:00:33
ORD00818,Smartphone,1466.41,3,4399.23,North America,2025-05-05 20:00:33
ORD00829,Keyboard,817.51,4,3270.04,Africa,2024-12-06 20:00:33
ORD00862,Headphones,678.46,3,2035.38,Asia,2025-01-13 20:00:33
ORD00906,Tablet,330.5,1,330.5,Africa,2024-10-31 20:00:33
ORD00920,Smartphone,1445.99,4,5783.96,Europe,2025-06-06 20:00:33
ORD00950,Mouse,70.73,1,70.73,Asia,2024-07-27 20:00:33
ORD00965,Tablet,271.16,3,813.48,Africa,2024-08-15 20:00:33
ORD00096,Laptop,930.32,2,1860.64,South America,2025-01-09 20:00:33
ORD00144,Smartphone,1138.66,2,2277.32,South America,2025-02-25 20:00:33
ORD00151,Laptop,103.47,5,517.35,Africa,2024-09-24 20:00:33
ORD00164,Mouse,1052.79,2,2105.58,South America,2025-01-11 20:00:33
ORD00274,Laptop,413.15,3,1239.45,Africa,2025-05-05 20:00:33
ORD00285,Headphones,1080.84,3,3242.52,North America,2024-12-16 20:00:33
ORD00288,Keyboard,670.1,1,670.1,South America,2024-07-26 20:00:33
ORD00304,Keyboard,509.01,5,2545.05,Europe,2025-05-27 20:00:33
ORD00329,Monitor,1404.86,2,2809.72,North America,2024-12-23 20:00:33
ORD00351,Monitor,698.75,5,3493.75,Asia,2024-08-02 20:00:33
ORD00457,Headphones,818.17,4,3272.68,North America,2025-03-05 20:00:33
ORD00498,Keyboard,446.1,1,446.1,North America,2025-03-01 20:00:33
ORD00501,Headphones,280.96,1,280.96,Europe,2024-07-20 20:00:33
ORD00533,Smartphone,1348.39,1,1348.39,North America,2024-12-15 20:00:33
ORD00591,Mouse,356.18,4,1424.72,South America,2024-11-09 20:00:33
ORD00675,Laptop,1185.18,4,4740.72,North America,2024-11-22 20:00:33
ORD00713,Tablet,1449.76,1,1449.76,Africa,2025-01-13 20:00:33
ORD00776,Keyboard,108.62,4,434.48,South America,2024-10-15 20:00:33
ORD00817,Laptop,1341.01,4,5364.04,North America,2025-06-30 20:00:33
ORD00827,Smartphone,1381.97,2,2763.94,Africa,2024-11-27 20:00:33
ORD00865,Mouse,630.07,3,1890.21,North America,2024-12-06 20:00:33
ORD00892,Smartphone,574.98,2,1149.96,Europe,2025-05-09 20:00:33
ORD00901,Keyboard,743.95,4,2975.8,Asia,2024-10-29 20:00:33
ORD00908,Keyboard,881.73,2,1763.46,South America,2024-10-07 20:00:33
ORD00957,Headphones,142.97,4,571.88,Europe,2024-10-12 20:00:33
ORD00051,Tablet,904.78,1,904.78,North America,2024-11-20 20:00:33
ORD00057,Laptop,334.19,2,668.38,Africa,2024-11-21 20:00:33
ORD00061,Monitor,815.25,5,4076.25,Europe,2025-04-15 20:00:33
ORD00068,Laptop,701.63,1,701.63,North America,2025-05-26 20:00:33
ORD00107,Mouse,414.54,2,829.08,Africa,2024-10-29 20:00:33
ORD00120,Laptop,1120.06,2,2240.12,North America,2024-10-21 20:00:33
ORD00137,Tablet,474.33,5,2371.65,Africa,2024-11-23 20:00:33
ORD00175,Tablet,1363.78,5,6818.9,North America,2025-01-05 20:00:33
ORD00180,Monitor,1317.44,2,2634.88,South America,2024-12-02 20:00:33
ORD00205,Keyboard,860.82,3,2582.46,Europe,2025-03-01 20:00:33
ORD00217,Monitor,1435.02,5,7175.1,Asia,2025-01-01 20:00:33
ORD00219,Tablet,156.48,3,469.44,Africa,2024-11-22 20:00:33
ORD00267,Headphones,1276.43,3,3829.29,Europe,2025-01-31 20:00:33
ORD00290,Mouse,428.07,5,2140.35,North America,2025-04-09 20:00:33
ORD00384,Keyboard,422.52,5,2112.6,Asia,2024-08-13 20:00:33
ORD00412,Laptop,704.79,2,1409.58,Europe,2024-12-10 20:00:33
ORD00426,Smartphone,902.52,4,3610.08,Asia,2025-02-11 20:00:33
ORD00455,Headphones,1030.67,2,2061.34,Europe,2025-06-29 20:00:33
ORD00461,Laptop,106.13,3,318.39,Asia,2025-04-12 20:00:33
ORD00466,Tablet,473.31,1,473.31,Africa,2025-01-12 20:00:33
ORD00470,Tablet,1006.87,3,3020.61,Europe,2025-06-12 20:00:33
ORD00471,Keyboard,544.16,2,1088.32,South America,2024-12-30 20:00:33
ORD00544,Monitor,1095.26,3,3285.78,Europe,2024-11-30 20:00:33
ORD00665,Smartphone,286.94,5,1434.7,South America,2024-08-21 20:00:33
ORD00682,Headphones,1093.76,5,5468.8,Europe,2024-10-04 20:00:33
ORD00744,Headphones,661.78,1,661.78,Africa,2025-04-25 20:00:33
ORD00839,Laptop,138.94,2,277.88,North America,2025-06-12 20:00:33
ORD00917,Smartphone,81.03,4,324.12,South America,2025-01-26 20:00:33
ORD00966,Smartphone,1071.77,3,3215.31,Africa,2024-12-03 20:00:33
ORD00063,Mouse,878.0,5,4390.0,Europe,2025-03-10 20:00:33
ORD00115,Keyboard,117.17,3,351.51,North America,2025-05-19 20:00:33
ORD00127,Mouse,686.62,3,2059.86,Europe,2024-07-13 20:00:33
ORD00155,Laptop,225.52,4,902.08,Asia,2024-11-01 20:00:33
ORD00171,Keyboard,255.27,3,765.81,Asia,2024-12-28 20:00:33
ORD00198,Keyboard,289.03,2,578.06,North America,2025-01-15 20:00:33
ORD00211,Mouse,423.87,4,1695.48,Asia,2024-09-26 20:00:33
ORD00228,Laptop,1255.55,5,6277.75,Africa,2024-11-21 20:00:33
ORD00238,Smartphone,560.64,4,2242.56,Asia,2025-02-14 20:00:33
ORD00280,Keyboard,574.6,3,1723.8,Europe,2024-07-04 20:00:33
ORD00331,Monitor,315.28,5,1576.4,Asia,2025-05-01 20:00:33
ORD00344,Tablet,1409.98,1,1409.98,Europe,2025-03-12 20:00:33
ORD00360,Smartphone,190.57,2,381.14,Africa,2024-10-22 20:00:33
ORD00362,Mouse,1258.68,5,6293.4,North America,2024-08-26 20:00:33
ORD00366,Headphones,1108.98,4,4435.92,South America,2025-01-06 20:00:33
ORD00367,Keyboard,1118.57,3,3355.71,North America,2025-04-18 20:00:33
ORD00377,Laptop,570.8,2,1141.6,Africa,2025-01-23 20:00:33
ORD00383,Smartphone,1413.09,3,4239.27,Asia,2024-08-31 20:00:33
ORD00472,Laptop,1461.89,1,1461.89,North America,2024-09-20 20:00:33
ORD00543,Headphones,488.0,1,488.0,Africa,2024-07-22 20:00:33
ORD00550,Monitor,368.02,2,736.04,Europe,2025-04-27 20:00:33
ORD00560,Smartphone,506.55,3,1519.65,South America,2025-01-08 20:00:33
ORD00566,Monitor,59.47,1,59.47,South America,2025-01-03 20:00:33
ORD00635,Mouse,1211.92,3,3635.76,Asia,2025-06-30 20:00:33
ORD00636,Keyboard,1259.2,5,6296.0,Africa,2024-07-11 20:00:33
ORD00660,Smartphone,669.85,5,3349.25,South America,2024-10-09 20:00:33
ORD00756,Keyboard,1443.86,4,5775.44,North America,2024-09-21 20:00:33
ORD00758,Smartphone,283.15,3,849.45,South America,2024-07-15 20:00:33
ORD00786,Smartphone,422.4,2,844.8,Africa,2025-04-23 20:00:33
ORD00830,Mouse,1019.84,5,5099.2,Europe,2024-10-08 20:00:33
ORD00850,Monitor,270.11,4,1080.44,Europe,2025-06-15 20:00:33
ORD00886,Monitor,930.33,2,1860.66,North America,2025-01-01 20:00:33
ORD00949,Tablet,1369.89,4,5479.56,Europe,2025-01-01 20:00:33
ORD00951,Keyboard,535.28,4,2141.12,Africa,2025-06-02 20:00:33
ORD00952,Mouse,703.3,1,703.3,Africa,2024-10-05 20:00:33
ORD00968,Headphones,1046.8,5,5234.0,South America,2025-03-28 20:00:33
ORD00991,Tablet,1197.97,3,3593.91,Africa,2024-08-01 20:00:33
